Course_id,Course_title,Course_description,Course_level,Course_competencies,Course_instructor,Course_prerequisites,Course_slot,Course_capacity,Course_department,course_overall_rating,Course_industryfit,Course_credits
ELL702,Nonlinear Systems,"Nonlinear Systems introduces core concepts and practical techniques related to nonlinear systems.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",DEEPAK UMAKANT PATIL,"['ENGMATH101', 'DS102']",AB,60.0,ELL,2.36,"['SDE', 'Software Engineer', 'Developer']",3.0
ELL703,Optimal Control Theory,"Optimal Control Theory introduces core concepts and practical techniques related to optimal control theory.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SHAUNAK SEN,"['ENGMATH101', 'DS102']",A,60.0,ELL,4.4,[],3.0
ELL704,Advanced Robotics,"Advanced Robotics introduces core concepts and practical techniques related to advanced robotics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",S. JANARDHANAN,"['ENGMATH101', 'DS102']",B,30.0,ELL,4.29,[],3.0
ELL7125,Control Of Robotic Systems,"Control Of Robotic Systems introduces core concepts and practical techniques related to control of robotic systems.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",S. JANARDHANAN,"['ENGMATH101', 'DS102']",B,30.0,ELL,1.42,"['SDE', 'Software Engineer', 'Developer']",3.0
ELL717,Optical Communication Systems,"Optical Communication Systems introduces core concepts and practical techniques related to optical communication systems.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",AMOL CHOUDHARY,"['ENGMATH101', 'DS102']",A,60.0,ELL,4.84,"['SDE', 'Software Engineer', 'Developer']",3.0
ELL720,Advanced Digital Signal Proces,"Advanced Digital Signal Proces introduces core concepts and practical techniques related to advanced digital signal proces.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",BREJESH LALL,"['ENGMATH101', 'DS102']",M,30.0,ELL,3.54,[],3.0
ELL725,Wireless Communications,"Wireless Communications introduces core concepts and practical techniques related to wireless communications.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SWADES KUMAR DE,"['ENGMATH101', 'DS102']",J,60.0,ELL,4.31,[],3.0
ELL7283,Embedded Systems,"Embedded Systems introduces core concepts and practical techniques related to embedded systems.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']","KAUSHIK  SAHA , SUMANTRA DUTTA ROY , TAPAN KUMAR GANDHI","['ENGMATH101', 'DS102']",H,60.0,ELL,3.83,"['SDE', 'Software Engineer', 'Developer']",3.0
ELL7285,Machine Learning And Optimization,"Machine Learning And Optimization introduces core concepts and practical techniques related to machine learning and optimization.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Statistics', 'Data Analysis', 'Model Evaluation', 'ML Basics']",JAYADEVA,"['ENGMATH101', 'DS102']",J,70.0,ELL,2.74,"['DATA SCIENCE', 'ML ROLES', 'MLE ENGINEER']",3.0
ELL7286,Introduction To Machine Learning,"Introduction To Machine Learning introduces core concepts and practical techniques related to introduction to machine learning.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Statistics', 'Data Analysis', 'Model Evaluation', 'ML Basics']",SUMANTRA DUTTA ROY,"['ENGMATH101', 'DS102']",C,25.0,ELL,3.94,"['DATA SCIENCE', 'ML ROLES', 'MLE ENGINEER']",3.0
ELL730,I.C. Technology,"I.C. Technology introduces core concepts and practical techniques related to i.c. technology.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",MADHUSUDAN SINGH,"['ENGMATH101', 'DS102']",A,25.0,ELL,4.86,[],3.0
ELL7303,Semiconductor Device Technology,"Semiconductor Device Technology introduces core concepts and practical techniques related to semiconductor device technology.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",MADHUSUDAN SINGH,"['ENGMATH101', 'DS102']",A,25.0,ELL,2.08,[],3.0
ELL7305,Analog Ic Design,"Analog Ic Design introduces core concepts and practical techniques related to analog ic design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",MUKUL SARKAR,"['ENGMATH101', 'DS102']",B,50.0,ELL,4.23,[],3.0
ELL7308,Electronic Measurements,"Electronic Measurements introduces core concepts and practical techniques related to electronic measurements.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SHOURIBRATA CHATTERJEE,"['ENGMATH101', 'DS102']",P,25.0,ELL,3.15,[],1.0
ELL731,Mixed Signal Circuit Design,"Mixed Signal Circuit Design introduces core concepts and practical techniques related to mixed signal circuit design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",RAKESH KUMAR PALANI,"['ENGMATH101', 'DS102']",AB,30.0,ELL,2.93,[],3.0
ELL7314,Vlsi Data Conversion Circuit Design,"Vlsi Data Conversion Circuit Design introduces core concepts and practical techniques related to vlsi data conversion circuit design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'ML Basics', 'Model Evaluation', 'Engineering Analysis', 'Data Analysis', 'Statistics', 'Problem Solving']",RAKESH KUMAR PALANI,"['ENGMATH101', 'DS102']",AB,30.0,ELL,2.74,"['DATA SCIENCE', 'ML ROLES', 'MLE ENGINEER']",3.0
ELL7328,Applied Vlsi Design,"Applied Vlsi Design introduces core concepts and practical techniques related to applied vlsi design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",KAUSHIK SAHA,"['ENGMATH101', 'DS102']",C,60.0,ELL,3.92,[],3.0
ELL7349,Semiconductor Memory Design,"Semiconductor Memory Design introduces core concepts and practical techniques related to semiconductor memory design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",KAUSHIK SAHA,"['ENGMATH101', 'DS102']",M,30.0,ELL,2.07,[],3.0
ELL7355,Frequency Synthesizer Ic Design,"Frequency Synthesizer Ic Design introduces core concepts and practical techniques related to frequency synthesizer ic design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",MUSTAFIJUR RAHMAN,"['ENGMATH101', 'DS102']",AD,30.0,ELL,4.41,[],3.0
ELL738,Micro And Nano Photonics,"Micro And Nano Photonics introduces core concepts and practical techniques related to micro and nano photonics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",ANUJ DHAWAN,"['ENGMATH101', 'DS102']",M,25.0,ELL,4.32,[],3.0
ELL7380,Micro- And Nano- Photonics,"Micro- And Nano- Photonics introduces core concepts and practical techniques related to micro- and nano- photonics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",ANUJ DHAWAN,"['ENGMATH101', 'DS102']",M,25.0,ELL,1.35,[],3.0
ELL7411,Wireless Communications,"Wireless Communications introduces core concepts and practical techniques related to wireless communications.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SWADES KUMAR DE,"['ENGMATH101', 'DS102']",J,30.0,ELL,4.53,[],3.0
ELL7420,Advanced Digital Signal Processing,"Advanced Digital Signal Processing introduces core concepts and practical techniques related to advanced digital signal processing.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",BREJESH LALL,"['ENGMATH101', 'DS102']",M,30.0,ELL,1.98,[],3.0
ELL7450,Machine Learning For Wireless Communications,"Machine Learning For Wireless Communications introduces core concepts and practical techniques related to machine learning for wireless communications.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Statistics', 'Data Analysis', 'Model Evaluation', 'ML Basics']",GOURAB GHATAK,"['ENGMATH101', 'DS102']",F,50.0,ELL,2.86,"['DATA SCIENCE', 'ML ROLES', 'MLE ENGINEER']",3.0
ELL749,Semiconductor Memory Design,"Semiconductor Memory Design introduces core concepts and practical techniques related to semiconductor memory design.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",KAUSHIK SAHA,"['ENGMATH101', 'DS102']",M,25.0,ELL,3.44,[],3.0
ELL7503,Electric Drive Systems,"Electric Drive Systems introduces core concepts and practical techniques related to electric drive systems.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",KRISHAN KANT,"['ENGMATH101', 'DS102']",M,50.0,ELL,2.52,"['SDE', 'Software Engineer', 'Developer']",3.0
ELL7504,Digital Control Of Power Electronic Systems,"Digital Control Of Power Electronic Systems introduces core concepts and practical techniques related to digital control of power electronic systems.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",SOUMYA  SHUBHRA NAG,"['ENGMATH101', 'DS102']",H,25.0,ELL,1.11,"['SDE', 'Software Engineer', 'Developer']",3.0
ELL7505,Electric Vehicle Systems,"Electric Vehicle Systems introduces core concepts and practical techniques related to electric vehicle systems.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",AMIT KUMAR JAIN,"['ENGMATH101', 'DS102']",B,25.0,ELL,4.4,"['SDE', 'Software Engineer', 'Developer']",3.0
ELL7506,Switched-Mode Power Conversion,"Switched-Mode Power Conversion introduces core concepts and practical techniques related to switched-mode power conversion.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SUMIT KUMAR PRAMANICK,"['ENGMATH101', 'DS102']",K,25.0,ELL,1.73,[],3.0
ELL7516,Computer Aided Design Of Electrical Machines,"Computer Aided Design Of Electrical Machines introduces core concepts and practical techniques related to computer aided design of electrical machines.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Debugging', 'Modeling & Simulation', 'Software Design', 'ML Basics', 'Programming', 'Model Evaluation', 'Engineering Analysis', 'Data Analysis', 'Statistics', 'Problem Solving', 'System Design']",BHIM SINGH,"['ENGMATH101', 'DS102']",F,50.0,ELL,1.85,"['DATA SCIENCE', 'ML ROLES', 'MLE ENGINEER']",3.0
,Electrical Systems For Construction Industries,"Electrical Systems For Construction Industries introduces core concepts and practical techniques related to electrical systems for construction industries.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",,"['Programming', 'Software Design', 'Debugging', 'System Design']",MUMMADI VEERACHARY,[],B,25.0,,4.19,"['SDE', 'Software Engineer', 'Developer']",3.0
